n_estimators,max_depth,learning_rate,rmse
180,3,0.10549107395333385,8.93828264958
60,3,0.05978853591987222,9.14487685646
280,3,0.12172713223705378,9.25546552602
260,3,0.08719363211835188,8.89611457297
100,4,0.050709589135037814,8.789947947
200,3,0.07306967095037661,8.5430058289
140,3,0.13339288723994575,8.79131592266
180,2,0.11679626005778124,9.31937365992
160,3,0.09529610215753449,8.98018191525
200,3,0.08751413073516814,8.84444268557
80,3,0.06470204787327924,8.77388707769
180,3,0.10236515985735695,8.63072361156
220,3,0.1084644390030189,8.72725573895
240,3,0.10001229422899446,8.53844732141
60,4,0.09096690888319046,8.88127591733
200,3,0.07906033947590929,8.76738275045
140,3,0.05400778947616791,8.86257404649
280,2,0.12852199301455947,8.99167878775
260,3,0.07394715153321531,8.65881133298
180,3,0.11047443135682924,9.00441748387
100,3,0.14285229051581233,8.78966442314
200,3,0.09226362198989267,8.88721391404
160,3,0.050278341301939665,8.8830436024
140,3,0.1956694002383759,8.61968250752
180,4,0.09726152755105139,8.82220343172
200,3,0.08301204914585603,8.82587416926
80,3,0.0667482975708783,8.89163396917
220,2,0.11608631286834986,9.33785467031
180,3,0.13916264848620818,8.71796977238
240,3,0.12151024744012115,9.15674336798
60,3,0.10454615491300688,8.93385432583
200,3,0.07035918861708765,8.74307889279
140,3,0.19080795755439853,9.12835087712
280,3,0.19807011298971397,8.63839717618
260,4,0.1257371224230572,8.46394719856
180,3,0.1316289951158618,8.89554919729
100,3,0.058172449458728126,8.90108523114
200,2,0.18792175740327224,8.87277430561
160,3,0.1856079103070098,8.7165088561
140,3,0.07615925280284834,8.93777303908
180,3,0.08907180665499842,8.75849714639
200,3,0.19768843584173018,8.69309618408
80,3,0.19354137126570767,8.48310874939
220,3,0.19969849372355644,8.59064075939
240,4,0.1831926385003678,9.13116470384
180,3,0.19081602342559853,9.08706208288
60,3,0.17928984115978142,8.59522350772
200,3,0.1360494647420961,8.72095945779
140,2,0.11403740771125799,9.16002913192
280,3,0.05407266650883799,8.76143750547
260,3,0.06334904303584252,8.50371867502
180,3,0.19383502511358,8.70981596085
100,3,0.0934918985350898,8.90126044271
200,3,0.19959596915778427,8.58734029375
160,3,0.10689787040060855,8.59589910203
140,4,0.12288994006854202,8.97080546032
180,3,0.1844684915876427,8.87220585207
200,3,0.18842886133794365,8.85326322136
220,2,0.19597479552459254,8.95892626064
80,3,0.08497245721575158,8.93327847055
240,3,0.178406943141136,8.6277758558
180,3,0.09719763165609795,9.08317841895
60,3,0.08141012961401888,8.81687758619
200,3,0.1756604777110666,8.8848724192
140,4,0.07252276313116236,8.85958114091
280,3,0.18160070292556885,8.78559814598
180,3,0.06035480943256371,8.68317433102
260,3,0.19177533060488583,8.7101625124
120,3,0.19725918979828386,8.73093359962
100,2,0.18611502512963632,8.63165327039
200,3,0.1945582443168613,8.45126214939
160,3,0.1483900416297151,8.92836429634
140,3,0.09977270993101352,8.89248594546
180,3,0.18989363516863395,9.1985696672
120,4,0.17314597521701539,8.91318069163
200,3,0.1444363904091108,8.56167325703
80,3,0.1998288707551107,8.74010339131
220,3,0.11097044475671577,8.92709448472
180,2,0.18325985167257694,9.00562613892
120,3,0.07811518760402272,8.96204834491
240,3,0.19390298387295174,8.51036804397
200,3,0.19968475373639055,8.70638555496
60,3,0.17763092326938437,8.64495651667
140,3,0.06799549866944375,8.72696171736
280,3,0.18940292400574435,8.84774226899
180,3,0.19982676237386635,8.39817666727
260,4,0.11872202469739647,8.61206136553
120,3,0.19996398240142826,8.46646021967
200,2,0.17011207855667476,9.00781710587
160,3,0.1333607249454622,8.90120042815
100,3,0.18709916835785775,8.99564591033
180,3,0.16495988931162506,8.89056467898
180,3,0.15190531339237812,9.2755524595
180,3,0.1586755724186504,9.28264305829
180,3,0.16063596861170348,9.02188660454
180,3,0.19656646888207982,8.48398427237
180,3,0.14544451250837465,8.68619337944
180,3,0.19173083518991005,8.59303645085
180,3,0.13775144789614355,8.70070624086
180,3,0.1565474148132702,8.9469736477
180,3,0.18069008905657527,8.94685850402
180,3,0.16684212846431165,8.8627786328
180,3,0.12914924572488293,8.77754484379
180,3,0.1858999768202568,9.05252228772
180,3,0.1507922036590315,8.78547681839
180,3,0.14093442152688865,8.85717844845
180,3,0.19455545431169546,8.61436253133
180,3,0.18363844778950503,8.97756852444
180,3,0.1897962862840416,9.25513642144
180,3,0.17516663181225386,8.40565745573
180,3,0.19714868909709157,8.77431684933
180,3,0.19326774161500943,8.49277499764
180,3,0.18750390244488177,8.79726726082
140,3,0.1772403077823938,8.49453688719
120,3,0.15444275857443332,8.82872843261
200,3,0.18130849173358454,9.04856668196
180,3,0.19202852037283777,8.92865130337
220,3,0.19536240397562374,8.41141222434
80,3,0.1688680459490845,8.67459447953
240,3,0.1243877049679942,9.17814709633
120,3,0.16359194891994475,8.88489846249
180,3,0.18911213936240473,9.00527789519
200,3,0.19974083361254028,8.63278842945
60,3,0.18431359828741561,9.01364116713
140,3,0.1970847270966134,8.48306840651
280,3,0.17368326891988842,8.61525323153
180,3,0.19976794569431217,8.6656730451
260,3,0.1861431678950355,8.99301726488
120,3,0.18004803136988198,8.55321856031
200,3,0.19200351427381782,8.82609527895
100,3,0.13547218494549007,8.57815638942
180,3,0.1998915239169872,8.4364003375
140,3,0.14169200674505134,8.62380340059
120,3,0.1881661593693474,8.81701663749
160,4,0.17197398497551403,9.14443679768
200,3,0.17845268962533725,8.92714034456
80,3,0.19494019847420158,8.38374756478
80,3,0.19443499530754885,8.24314025426
80,2,0.19988230182643235,8.84517852702
80,3,0.19075902718777937,9.06541846481
220,3,0.19687174164331434,8.63633684391
80,3,0.19339644776844864,8.62219054773
80,3,0.18430174704950153,8.81895944804
80,3,0.18943516424993412,8.98828391268
80,3,0.19530351784171432,8.73805955447
80,4,0.18263210353619924,8.92170433466
80,3,0.18697318324576245,8.99911641841
80,3,0.1919511493345601,8.72615197297
240,3,0.19443628048018352,8.56728032725
80,2,0.1974725043947919,8.96668480871
80,3,0.1865785273847659,9.04505466012
80,3,0.19063880250800336,9.29649124375
80,3,0.18194775827496312,8.66537833678
80,3,0.19971776108280348,8.54488488946
120,3,0.19782259773154554,8.36321102318
120,3,0.19724493331630347,8.82629119883
120,3,0.1932746466877171,8.74431873147
120,3,0.1966663259211283,8.42803786365
120,4,0.18962713182955893,9.46684820074
120,3,0.18460634465372266,9.10154278946
120,3,0.19749867177756325,8.69917909409
120,2,0.19234829686021573,9.2828205405
120,3,0.19954373207919718,8.7209630146
120,3,0.18811311577508014,9.03823632668
80,3,0.19440536763149147,8.54196410028
120,3,0.17987666971725677,8.93181361648
120,3,0.10380192327905498,8.50180672978
80,3,0.18432569790033623,8.96461820059
120,3,0.19999259103701902,8.5541955611
120,4,0.19972313231483502,8.92517243196
120,3,0.19043947337977501,9.06404143396
80,3,0.1952316560365182,8.79751883476
120,2,0.18717142782008253,8.97160718365
120,3,0.19289699205163216,8.8070882553
80,3,0.1998513993178704,8.71166489239
120,3,0.17667983496624992,8.73133756925
80,3,0.1998845817123004,8.48723835968
120,3,0.19666249780425407,8.59632025265
120,3,0.11447256905430894,9.14434256243
80,3,0.10711988887198641,8.66313098786
120,4,0.18136182681587898,9.4173885612
120,3,0.1881513532565473,8.84337104839
80,3,0.19122480236673917,8.90769960466
200,2,0.18403633926634216,9.1236379935
60,3,0.19502850291855678,8.46131775429
120,3,0.18522937689754268,8.9357430101
260,3,0.17868709892144855,8.78682374927
280,3,0.18972850140928035,9.09589276206
120,3,0.19249019897299624,8.61010733692
200,3,0.19696331903159733,8.6314334064
100,3,0.1863935277707125,8.96960648634
80,4,0.18192835171947183,9.06591192887
160,3,0.19980693105542255,8.46504291278
120,3,0.17698261841327062,8.72581548969
200,2,0.19446616051172272,9.0935009875
120,3,0.10918068509342954,9.19120770957
240,3,0.18903725577446065,9.08685249299
220,3,0.10177604158255973,8.48027869984
200,3,0.19983993546460166,8.5355997765
80,3,0.19154083209915496,8.83140498516
60,3,0.19664832255545933,8.67036519355
120,3,0.18012737332197923,8.87804003661
280,4,0.19998809164022702,9.14421179913
200,3,0.17478889664426484,8.8216237956
260,3,0.1845062534450223,9.08910907957
120,3,0.1879593796074171,9.01894020946
80,2,0.1934046824924199,9.27058331172
100,3,0.18294910884163504,8.73799435535
160,3,0.19097475248549658,8.58463888647
120,3,0.19692538038331675,8.87795272852
200,3,0.19991131030816472,8.61285926502
220,3,0.17972305828187168,8.89491583572
120,3,0.18557539299714354,8.95030602224
240,4,0.1116726268151837,9.07090859783
200,3,0.19419015130980238,8.39713864177
80,3,0.17425702624542133,8.62837031276
60,2,0.1877511590929362,9.39490593412
120,3,0.19726180930842843,8.58856436365
280,3,0.09467681427672463,9.08044996921
260,3,0.19986822111194139,8.51218518481
200,3,0.19174241239483752,8.7347010631
120,3,0.182242110418393,8.6695530854
100,3,0.17116084696122022,8.6379656967
80,3,0.1771493204938011,8.48255975693
160,4,0.11820505988565247,8.62711730809
120,3,0.09781656845892753,8.91106545171
200,3,0.19996114912129737,8.43740367438
220,2,0.19377631351769092,8.88159594954
120,3,0.19124029419448993,8.81997076178
240,3,0.18847334420931885,8.93853273543
200,3,0.19660437972566483,8.85351112462
80,3,0.17953624183335465,8.62056976649
60,3,0.18512883067954863,8.86429736768
120,3,0.10478191440457561,8.7581159609
280,3,0.18908213213954322,9.00452067518
200,4,0.19692114566653957,9.30615015033
120,3,0.199848420008565,8.59865862743
100,3,0.19402333963227375,8.58920429487
260,2,0.18237570270613007,9.22639882482
80,3,0.1753033734894905,8.76808511798
160,3,0.11518002034000395,9.05645901202
120,3,0.18651809602887928,8.92432478326
200,3,0.08975000126968043,8.61839591228
120,3,0.12175915185243154,9.210287477
220,3,0.19484695949352118,8.33310176114
240,3,0.17726982209055406,8.67038425582
220,4,0.17236349567243522,9.12181238736
220,3,0.18288952196465322,9.0438206659
220,3,0.17946673090780868,8.53618374147
200,2,0.18996710057424226,9.29112717658
220,3,0.18630027751949985,9.1198391831
220,3,0.19249532790813606,8.61387536211
220,3,0.16885822024398928,8.87709514031
220,3,0.19989638904614299,8.69361444578
220,3,0.19529271456772956,8.72110032942
220,3,0.18928163521100347,8.82789125222
220,3,0.18179494812745342,8.74874272008
60,4,0.18621556873741904,8.96747419438
220,3,0.1751025976383454,8.73297941395
220,3,0.19206672581352646,8.51797907432
220,3,0.1951633489384897,8.79776788852
220,2,0.09948585757524282,8.80694254717
220,3,0.10762303896379313,8.86406210858
220,3,0.1788417978127129,8.69152094348
220,3,0.1849319402367204,9.12300737194
220,3,0.17083624994665242,8.56471539707
220,3,0.1893391119266048,8.94175472195
220,3,0.19982544445227013,8.47463650469
220,4,0.19403758664625959,9.28298338413
220,3,0.1816968699673937,8.9406516893
220,3,0.10246834162671563,8.7697162147
80,3,0.09305799817333742,9.01288006583
220,2,0.19112658775147037,9.16793146997
200,3,0.19739716693133366,8.7926157171
260,3,0.18699148546806849,9.18465572434
280,3,0.19995705721391857,8.59192160656
100,3,0.17689987981495178,8.75640645801
80,3,0.1957645529155947,8.6049095691
160,3,0.11179108761597116,8.93860190216
200,4,0.1846543390639797,8.98770939405
220,3,0.1925535017052775,8.91478477433
200,3,0.17411757603295772,8.59850055113
240,3,0.18073954853853372,9.10063230977
80,2,0.12538752272577075,8.81498917894
60,3,0.1998999129182507,8.66007840457
280,3,0.1681358254753656,8.90271138297
200,3,0.18900651915450864,9.14489496679
220,3,0.1840923426163956,8.96445688591
260,3,0.19583032115424526,8.71544749625
80,3,0.19205625779619528,8.59233682389
100,4,0.19732065864267498,9.51655551103
160,3,0.18711604200498075,9.16016674906
200,3,0.17176073335689435,8.60693268257
220,3,0.17901678068843851,8.70299287436
240,2,0.11797076620332339,8.91736605991
200,3,0.18321991056419554,8.89160465856
80,3,0.19990175300595872,8.64124724787
60,3,0.18955281797962464,9.02075423423
180,3,0.1945509823838469,8.49118054686
280,3,0.18758301816396586,8.85397204359
220,3,0.1998890963109003,8.62804502192
200,4,0.17645143736859575,9.27783372505
260,3,0.19163180695478615,8.75997681093
100,3,0.12820720600391922,8.54915669383
80,3,0.19697550272268466,8.68708369931
180,2,0.1928178356156836,9.18642774115
